eeg_mean,eeg_variance,EEG_feature
15425945.90867563,1.6558447653980586e+17,1.0000000000000004
18410904.45110952,3.6824843508320154e+17,1.0000000000000009
2578760027.9459014,4.263172464470338e+21,1.000000000010127
36185843.75519511,2.517619066661712e+18,1.000000000000006
13387884.189583037,1.890797115716095e+17,1.0000000000000004
13530219.561749965,2.4120378109882467e+17,1.0000000000000007
8747607.60523381,7.819893230251405e+16,1.0000000000000002
15829008.60316966,3.6946058763499654e+17,1.0000000000000009
14599634.851262238,3.4361571815359443e+17,1.0000000000000009
26304138.98865908,9.774469137285176e+17,1.0000000000000022
4702494580908.166,2.811756123259507e+28,1.0000667919095345
206500094.2047606,2.9521200385353544e+19,1.0000000000000702
691835269832.1896,6.16299866520248e+26,1.0000014639905854
1618596180558.2642,3.3529057263802376e+27,1.0000079646657156
370820290161.25586,1.759859024076161e+26,1.0000004180460167
8331544.751741261,8.789558951727837e+16,1.0000000000000002
681385607413.6344,5.9402996672838404e+26,1.0000014110895135
66366908814.70623,5.622480347314906e+24,1.0000000133559306
16871779.88053897,2.3097773970797226e+17,1.0000000000000004
754250431922.0862,7.235176208687382e+26,1.0000017186811858
10776393.70130519,1.5011406644722096e+17,1.0000000000000004
199068056.73807457,3.773996970630013e+19,1.0000000000000897
320108251440.254,1.2997882496174986e+26,1.0000003087584248
973656296629.9144,1.3258676271541878e+27,1.0000031495345516
9387790.807812553,1.0330382352045274e+17,1.0000000000000002
56775275.17606804,4.5506292965364244e+18,1.0000000000000109
5466217.409387569,4.432099113915976e+16,1.0
4400103.086426696,2.420721176719482e+16,1.0
42550241461.921486,2.3094574138455967e+24,1.0000000054860045
1891777860920.2817,4.565010849297301e+27,1.0000108439629294
1802844603381.5103,4.1331095780807517e+27,1.0000098180023065
211121976.67779425,3.0033250645348405e+19,1.0000000000000713
6819332.807687402,5.969498960482492e+16,1.0000000000000002
9257765.651005886,9.908712678603168e+16,1.0000000000000002
18855500.91334873,5.27704910640264e+17,1.0000000000000013
610841859057.1672,4.7935054441474605e+26,1.000001138674081
325065153988.09247,1.3731311148696088e+26,1.0000003261806685
317660746217.54517,1.29543760633813e+26,1.0000003077249506
1916825725522.1777,4.7128568737217325e+27,1.0000111951640243
1535105109.5386822,2.948833091460924e+21,1.0000000000070048
22289602.39322727,6.686002985307235e+17,1.0000000000000016
17264249.53796688,3.8638002251701434e+17,1.0000000000000009
22466466.92277309,6.700566407714463e+17,1.0000000000000016
357051732998.48724,1.683692335480016e+26,1.0000003999529874
14999864.943691678,2.874298094853964e+17,1.0000000000000007
5719720758217.34,5.911780968887484e+28,1.000140431503428
149567517931.66635,2.8507278140426793e+25,1.0000000677176633
27266431.632615335,9.295861068454056e+17,1.0000000000000022
10570595827.295284,7.477313625711441e+22,1.00000000017762
732457361318.571,6.862435719168669e+26,1.0000016301384815
230728986236.71988,6.831959832844221e+25,1.0000001622899082
14433092.47759172,2.1854035478073165e+17,1.0000000000000004
388726323871.03516,1.93031222573904e+26,1.000000458536352
382642769.6377981,3.484966904803218e+20,1.0000000000008278
16471163.836196423,3.7082522387676883e+17,1.0000000000000009
592919979650.2264,4.47917274535765e+26,1.0000010640058656
46500495.4449361,2.9371865087401953e+18,1.0000000000000069
215035605349.33197,5.874814674793626e+25,1.0000001395533868
820628432736.1641,8.711364826597269e+26,1.0000020693426668
9407524.83291722,1.0467500756358086e+17,1.0000000000000002
18237122.64953069,4.309748111528096e+17,1.000000000000001
7429282.225982656,6.9607766973872584e+16,1.0000000000000002
15038568.689470522,2.853235860261768e+17,1.0000000000000007
89041588655.86595,1.0693264542593258e+25,1.0000000254013337
6545915441219.858,1.0558255467735004e+29,1.0002508062623958
50827402869760.98,3.364045019834476e+30,1.0079911265694808
7752671.546779837,7.311030811451635e+16,1.0000000000000002
13226535.411821583,2.3428395073431853e+17,1.0000000000000004
38992745858.498886,1.9441359180300395e+24,1.000000004618201
44452149574.87868,2.572623582477107e+24,1.0000000061111431
24339518415570.375,7.736516803074544e+29,1.0018377722240865
664456817892.2687,5.6430617680002535e+26,1.000001340482085
6760811933840.158,5.831421540840496e+28,1.0001385226040023
8636996.22735718,9.05106914079494e+16,1.0000000000000002
12994530445.170553,2.1731530338664607e+23,1.000000000516222
17152818.617882866,3.975314734435162e+17,1.0000000000000009
14643176.534630466,2.987700492269852e+17,1.0000000000000007
312034552.7781161,8.025225989300394e+19,1.0000000000001905
3863902995599.9136,1.9674626281952682e+28,1.0000467361250813
11160572.255818447,1.5871391258366102e+17,1.0000000000000004
24888506.7478323,1.1022695241374058e+18,1.0000000000000027
236173586461.2822,7.0870284918033985e+25,1.000000168348941
7472669.264088716,7.051649497502121e+16,1.0000000000000002
9394764.923664149,1.0938355726661622e+17,1.0000000000000002
4655627.361209515,2.7278964641659e+16,1.0
672241509913.2203,5.776173270578609e+26,1.0000013721020802
23823690.76696331,8.104224809259206e+17,1.000000000000002
21113718.593342528,5.663842415555835e+17,1.0000000000000013
16820106.335565854,3.541922740665509e+17,1.0000000000000009
141861505542.09207,2.6225861720752863e+25,1.0000000622982685
20479152.52193528,5.074095496064176e+17,1.000000000000001
13229757.634263085,2.242255353189388e+17,1.0000000000000004
14407517.068675168,2.6167369201690752e+17,1.0000000000000007
539381062984.1415,3.714080523917818e+26,1.0000008822619013
7052125.698676881,6.308317468385137e+16,1.0000000000000002
193638352165.61093,5.128965080352694e+25,1.0000001218360899
12066069288859.477,2.4642713095444582e+29,1.0005853757550807
7447487.660404021,5.8983529132474504e+16,1.0000000000000002
13582509.427418355,2.374352590299429e+17,1.0000000000000004
7311484783572.842,6.834994110563162e+28,1.0001623619859934
124301016702.28633,2.0861631806363063e+25,1.0000000495557995
8898269.991942132,9.921433982280342e+16,1.0000000000000002
803829960.6571721,8.078557260183388e+20,1.000000000001919
286999689571.9569,1.309748125569236e+26,1.0000003111243454
15479417.841943406,4.0105758316647194e+17,1.0000000000000009
17427914.98179811,3.8518990164896864e+17,1.0000000000000009
10594357.366336336,1.4560834694023053e+17,1.0000000000000002
665288865998.2837,5.655292877335583e+26,1.000001343387526
307104762223.831,1.2547657863538308e+26,1.000000298063556
40723530777.0632,2.152273821904974e+24,1.0000000051126225
306290317539.27356,1.2041579784378086e+26,1.0000002860419155
354995434656.0412,1.6041814636739298e+26,1.0000003810655635
41582319744.76111,2.232360055342234e+24,1.0000000053028635
258972899.35167155,5.532999246477703e+19,1.0000000000001315
701413302605.6228,6.352959143621354e+26,1.0000015091147803
830723357258.7517,9.648283310051481e+26,1.0000022919031302
735121247.7588677,6.716261826474236e+20,1.0000000000015954
1391309131174.5698,2.5033686637249425e+27,1.0000059466314286
5866618.28464332,4.4285038044573576e+16,1.0
12661555.868819904,2.2798693952537226e+17,1.0000000000000004
15773136.477537815,3.2433011958412454e+17,1.0000000000000007
561075825501.3424,4.018056925525709e+26,1.0000009544700283
894285209.4814334,1.0819533690258289e+21,1.0000000000025702
3349896.4068211536,8523991698716949.0,1.0
6960239053402.228,6.184106873509277e+28,1.0001469004738464
11417586.720774334,9.928251672465514e+16,1.0000000000000002
23962205.35386046,7.973900158480411e+17,1.0000000000000018
331738373448.73303,1.4009289941887237e+26,1.0000003327839206
5587142.774025875,3.6523281176848584e+16,1.0
29730242368475.832,1.367518337394135e+30,1.003248473803344
54265829191.33869,4.1509836095540397e+24,1.0000000098604611
33368633.240376886,8.48833197110043e+17,1.000000000000002
7049085.561275268,6.206664963173192e+16,1.0000000000000002
894663182115.6993,1.0334869190083546e+27,1.000002454998292
1916459020.7788687,2.7062931178867665e+21,1.0000000000064286
12943921.457931282,2.196288096821721e+17,1.0000000000000004
82451964284.25816,8.663007312017337e+24,1.0000000205785557
7503059980388.323,7.227813463532735e+28,1.000171693220118
233940690505.1725,7.016826317255133e+25,1.0000001666813223
16155105.24286568,4.1781479700779386e+17,1.0000000000000009
14841870.972232834,3.478147132363818e+17,1.0000000000000009
11158345.893800173,1.615871470982875e+17,1.0000000000000004
9297814.695780456,1.2732858050072053e+17,1.0000000000000002
24688949.253362354,7.816447293419891e+17,1.0000000000000018
15459752.731531182,3.656339620287117e+17,1.0000000000000009
5581122.379529416,4.040938404733085e+16,1.0
672933838985.2848,5.793318115837909e+26,1.0000013761747553
3398180061891.5117,1.4843793876397229e+28,1.0000352607158758
26530734.608461395,1.1117471391101646e+18,1.0000000000000027
372689726918.3203,1.814374761737027e+26,1.0000004309959671
14839655.079786774,2.773253103490948e+17,1.0000000000000007
785872762936.0934,7.932684965173476e+26,1.000001884371024
2712210878564.756,9.402709542351664e+27,1.0000223356826694
5224575993479.829,3.5469771762068885e+28,1.000084256730772
16763567.245915346,3.5163855100402605e+17,1.0000000000000009
23709814.176269736,6.545758517035318e+17,1.0000000000000016
1616340126.2510517,3.682312990847875e+21,1.0000000000087472
17947157.10280912,4.5914208196141165e+17,1.000000000000001
350207038.13541305,9.192520095311585e+19,1.0000000000002183
94407235914.57042,1.1394746019910879e+25,1.0000000270676692
2535149022186.9644,9.170880210693549e+27,1.000021784983282
839002125092.4741,9.107906803940083e+26,1.0000021635392993
14354801.559086116,3.195668521045881e+17,1.0000000000000007
3230202313663.1123,1.335652154219074e+28,1.0000317277722333
563464914380.2893,4.093591511335231e+26,1.0000009724129046
27204845043.43838,9.448853452715855e+23,1.0000000022445295
11644039.570014553,1.747019788731416e+17,1.0000000000000004
23922263.991634734,1.0677892648521404e+18,1.0000000000000024
89537471497.88548,1.0200070312505211e+25,1.0000000242297746
36692938.86020484,1.7244093089523297e+18,1.000000000000004
16631210.133699019,3.7511606404512326e+17,1.0000000000000009
665406688.7825725,5.8800922420471235e+20,1.0000000000013969
9233254.644056793,1.0085591581643584e+17,1.0000000000000002
29437363.717773054,7.178344240698587e+17,1.0000000000000018
40100482693.35233,1.1782551015247882e+24,1.000000002798888
1214687375079.0818,1.9605235253336097e+27,1.0000046571290042
656561464017.2949,5.5099982801453045e+26,1.0000013088734958
5099582.037312422,3.330364980556666e+16,1.0
21932377.503570646,5.97190134828534e+17,1.0000000000000013
440690095.0615637,2.156301718481743e+20,1.0000000000005123
469968998685.97784,2.827174786055995e+26,1.0000006715817242
9057190.208457025,9.761053493958938e+16,1.0000000000000002
16140938.993952256,4.0447089156618285e+17,1.0000000000000009
608204824304.4425,4.735530493433201e+26,1.0000011249024112
15852355.25929237,3.1131926071538656e+17,1.0000000000000007
9185967.85907288,1.2826586631756869e+17,1.0000000000000002
381576952386.8209,1.913130617157619e+26,1.000000454454944
8854634.739799185,1.011397577659863e+17,1.0000000000000002
8714600.38946966,9.651363782740478e+16,1.0000000000000002
96030195791.0861,1.1845137929559648e+25,1.0000000281375534
4238563361096.333,2.3269248761651347e+28,1.0000552749772773
25681611.612225745,8.263114870906299e+17,1.000000000000002
10186642.331082692,1.2230765691415406e+17,1.0000000000000002
862186385.2602749,1.0291328148389845e+21,1.0000000000024447
5115048.111213696,3.248446874764018e+16,1.0
12116782.232491858,1.990630429960722e+17,1.0000000000000004
13188960.444833877,2.0893145997778157e+17,1.0000000000000004
750975557122.8104,7.20253761346578e+26,1.000001710928045
9415655.835310215,1.1411646257002213e+17,1.0000000000000002
7970548.959895891,7.675365815501942e+16,1.0000000000000002
1967297167403.7976,4.960881959399186e+27,1.0000117843356435
6312824.778726917,5.40056336215265e+16,1.0000000000000002
4037475.845173725,6968869809472823.0,1.0
1716676643128.2214,3.765099696052447e+27,1.0000089438125948
14229268.342382351,2.6049397359642058e+17,1.0000000000000007
430944225990.0428,2.3433706080860977e+26,1.000000556656377
27384449.37584418,9.497695806108265e+17,1.0000000000000022
17061641.46689807,3.547877919400881e+17,1.0000000000000009
17182405.666571572,3.770984319133926e+17,1.0000000000000009
124830917386.17097,2.015009778131284e+25,1.0000000478655846
57951461.942940116,5.222944551375488e+18,1.0000000000000124
986587609347.6133,1.2367588938320714e+27,1.0000029378610567
1730426334388.7104,3.838897057850624e+27,1.0000091191146656
16023604814943.188,4.050515362165731e+29,1.0009621803733257
8618816.529040225,9.655770848616602e+16,1.0000000000000002
128847893565.06941,2.6190492994022544e+25,1.000000062214252
15245679.617267624,3.552711105740444e+17,1.0000000000000009
27156073.216723163,8.894390977013338e+17,1.000000000000002
10613730.757262127,1.491552903411022e+17,1.0000000000000004
15325614.929320408,3.240792523634339e+17,1.0000000000000007
3538882.900420015,1.0818911813574336e+16,1.0
207101623302.89368,1.0941348579614222e+26,1.0000002599064544
4711517.851662477,1.871332284994839e+16,1.0
42788165.50931101,2.0982379914293955e+18,1.0000000000000049
9064491.329461621,1.0660168317263499e+17,1.0000000000000002
6041050046750.876,4.652808859973034e+28,1.000110525228659
10675533.298388796,1.4888530448001654e+17,1.0000000000000004
1122952549392.4954,1.6424765858962305e+27,1.000003901623851
52042633.467128426,3.5609236568429747e+18,1.0000000000000084
10833745.15362863,1.457419018963614e+17,1.0000000000000002
332222466500.76685,1.4129913190528972e+26,1.0000003356492677
11345782.781830022,1.64273245159914e+17,1.0000000000000004
13083077.18952652,2.4854340629940438e+17,1.0000000000000007
338000250508.79126,1.4553669399648882e+26,1.0000003457153919
7837522.190919208,8.462286367786096e+16,1.0000000000000002
685913244150.2988,6.0414237452013195e+26,1.00000143511105
298128901033.75006,1.1383066197516767e+26,1.0000002703992432
10225957.217558775,1.3245058898898824e+17,1.0000000000000002
160039713.31566277,3.973851527270904e+19,1.0000000000000944
20430099844.79335,9.934414700641108e+23,1.0000000023598723
358533239971.74005,1.6315100171449286e+26,1.0000003875573296
7044383282301.713,6.2921346722074725e+28,1.0001494666220618
10955180.967029033,1.5662476034046806e+17,1.0000000000000004
15012079.334418131,2.8530871783549693e+17,1.0000000000000007
5238178220638.785,3.502439286007859e+28,1.0000831987546879
169464168773.93378,3.6651795683596415e+25,1.0000000870645716
12666657.161657216,2.104473734272503e+17,1.0000000000000004
7920805.715246512,8.011090518646242e+16,1.0000000000000002
752548482.130122,3.7193202229376877e+20,1.0000000000008835
76292353186.96062,3.4881011369110003e+24,1.0000000082858158
127691279884.20074,2.084157962075475e+25,1.0000000495081665
1255779353781.423,2.0089450243945368e+27,1.000004772151938
17781393.040779628,4.011382163993335e+17,1.0000000000000009
57707705.63766951,4.212037373861271e+18,1.00000000000001
115358283082.48672,1.9323012300948267e+25,1.000000045900883
5864378516.908007,4.349795914359336e+22,1.0000000001033273
33954347.05859462,1.483941996770154e+18,1.0000000000000036
8465591638808.078,9.180127166893867e+28,1.0002180694898017
7276147.016488302,7.054736916034021e+16,1.0000000000000002
8493402.186983405,7.276338000980858e+16,1.0000000000000002
16681686.229000235,2.3722647236451885e+17,1.0000000000000004
735295109750.3,6.93022553891181e+26,1.0000016462416261
13360507.666861452,2.2278080628621443e+17,1.0000000000000004
21938931.482155282,9.692957574046775e+17,1.0000000000000022
5790351.295717277,4.381723594173157e+16,1.0
728449096094.2946,6.742997159581796e+26,1.0000016017664282
2453152248662.193,7.777664651612429e+27,1.000018475466969
31298501.967953544,8.148593556315066e+17,1.000000000000002
12847379.464809658,2.213877283025932e+17,1.0000000000000004
77191449342.98041,1.5231300011819074e+25,1.000000036181218
77332262255.81018,7.609965130645996e+24,1.000000018077105
4320238603881.5996,3.1446307837405787e+28,1.0000746991864229
37788399206.06492,1.8523915063820458e+24,1.0000000044002666
483147890903.24915,2.9631418662805727e+26,1.0000007038800478
13385085.684067981,2.0787849560255616e+17,1.0000000000000004
211351057426.72028,5.803349609218038e+25,1.0000001378557688
26480803.035192605,1.2637497107708122e+18,1.0000000000000029
10140650.006541736,1.541848011060025e+17,1.0000000000000004
8514686.683429044,1.0078471487139638e+17,1.0000000000000002
27598315.252002038,9.033508783171503e+17,1.0000000000000022
16599271.373704135,3.686972220312224e+17,1.0000000000000009
320661989.25637305,8.992327425144855e+19,1.0000000000002136
30791594.555331994,1.1970482192726694e+18,1.0000000000000029
262322168.7292686,1.470529171899567e+20,1.0000000000003493
10372855.091172965,1.3612178428785509e+17,1.0000000000000002
12037302.679714207,1.7867191749453024e+17,1.0000000000000004
10310548.946286283,1.286416198506978e+17,1.0000000000000002
994585129150.2617,1.269881331506906e+27,1.0000030165418086
8122224.858932061,8.012803166179301e+16,1.0000000000000002
68062537870.03448,6.627714111983026e+24,1.000000015743815
5769068.1487691915,4.245744330748908e+16,1.0
6061600477303.573,4.6908950997473085e+28,1.0001114299489013
255887247873.40286,8.51977822027478e+25,1.0000002023832193
1301672520976.4858,1.4777422181131428e+27,1.0000035103053118
36858809.52659363,9.232687484458263e+17,1.0000000000000022
5076580634.690788,1.6614711900582944e+22,1.0000000000394675
12607180.762056826,2.8334438585654525e+17,1.0000000000000007
1139561384833.6602,1.660972663618816e+27,1.0000039455603909
19794740.73580175,5.029411118993216e+17,1.000000000000001
9776068.153431185,9.824786770475138e+16,1.0000000000000002
6139943.464549373,5.020159847578399e+16,1.0
15502058.2037278,3.235631558355529e+17,1.0000000000000007
9091169.521403806,1.0654062992985227e+17,1.0000000000000002
433564479.5363349,2.242419934055627e+20,1.0000000000005327
191222979868.89563,4.902861581932862e+25,1.0000001164651104
186968882415.61697,4.47178095560317e+25,1.0000001062249981
2283158305301.8594,6.986306383469762e+27,1.0000165956336
2317386471717.301,6.929928743618035e+27,1.000016461711238
431756847.0547427,1.7939004058476515e+20,1.000000000000426
2157019481111.8767,6.672538233469936e+27,1.0000158502925047
21269729539.291153,2.869105872532776e+23,1.0000000006815422
7359940.970891516,7.536165156077837e+16,1.0000000000000002
533319489290.1111,3.782002303042449e+26,1.0000008983963922
99273815928.01372,1.449186549343054e+25,1.000000034424727
866245189.7417576,9.324273182428476e+20,1.000000000002215
1662467577587.4146,3.5427859397101806e+27,1.0000084157169973
9749028.099470165,1.3075766972250029e+17,1.0000000000000002
3138340356013.849,1.2556777121342369e+28,1.0000298280179634
11357367.12825339,2.1533681720497107e+17,1.0000000000000004
10759902.397760235,1.4938365725940842e+17,1.0000000000000004
11094292.089894583,1.2186848392326126e+17,1.0000000000000002
9083369.875763036,1.1546881051188542e+17,1.0000000000000002
572821066749.7699,4.227131255599117e+26,1.0000010041346263
13169339.935586352,1.9396816869614096e+17,1.0000000000000004
1543883406749.3457,3.0651536432951715e+27,1.0000072811245313
34150904.55674024,9.514149091041806e+17,1.0000000000000022
20185138.54501069,5.097897532368427e+17,1.000000000000001
2090213559454.518,5.599441704914162e+27,1.000013301203497
6918879.338326425,6.046349829919418e+16,1.0000000000000002
24089421.068719685,7.891908991946678e+17,1.0000000000000018
554809944916.8612,3.932630210180542e+26,1.0000009341773244
9291184.2707,8.394073900561048e+16,1.0000000000000002
7271182.01839105,6.69660243277277e+16,1.0000000000000002
7293236.325904311,7.0717804775165e+16,1.0000000000000002
726605843142.269,6.701743436157664e+26,1.0000015919668055
5635571970093.167,4.063270147345454e+28,1.0000965210210981
6502496338498.411,5.390450312544932e+28,1.0001280475453214
1471042471499.9087,2.761761288856095e+27,1.0000065604306374
22998118.65019944,6.836875928742794e+17,1.0000000000000016
265323348.27367187,4.141690847270674e+19,1.0000000000000984
737082345018.5563,1.2874065381378155e+27,1.0000030581720911
7840885.921815993,8.83938208866262e+16,1.0000000000000002
211389324412.86328,5.701109349265848e+25,1.0000001354271009
12053392.652322955,2.380180216225773e+17,1.0000000000000004
47922316.51487502,3.7029275799042765e+18,1.0000000000000089
13378551.117301075,1.5888237377586845e+17,1.0000000000000004
505070336895.3651,3.3750978273126276e+26,1.000000801738198
13895621.430012638,2.44430429826444e+17,1.0000000000000007
10236615.178540427,1.2815358002166434e+17,1.0000000000000002
38035422.197181806,2.854875823524087e+18,1.0000000000000067
93658650.23657078,7.613453930662614e+18,1.000000000000018
3270190844299.88,1.3700973868073182e+28,1.0000325460021073
607523752506.9421,4.701113389771543e+26,1.0000011167267944
8689956.60262457,9.234292880976602e+16,1.0000000000000002
1238476028537.4785,1.976404226327919e+27,1.000004694852843
192938562817.75793,4.73051882196405e+25,1.0000001123711912
2880643778504.521,1.066975331352383e+28,1.0000253454839905
17935678.291058023,4.2615742509555565e+17,1.0000000000000009
31592315.41210183,1.8056060162522378e+18,1.0000000000000042
18771784.796943214,4.62707663653217e+17,1.000000000000001
9652867.370284732,1.1972568324776675e+17,1.0000000000000002
677276726602.7222,5.8478872889257036e+26,1.0000013891373989
6865951842804.975,6.686063182928408e+28,1.0001588242036932
11027529.636036154,1.4212948990632666e+17,1.0000000000000002
238376567485.6288,7.205494052541486e+25,1.0000001711630333
67542529.17215036,3.9918431108710236e+18,1.0000000000000095
5632216079696.722,4.03365702950903e+28,1.0000958175757775
421992236624.7548,2.311051715107867e+26,1.00000054897918
9519862.891119309,1.1941061572418672e+17,1.0000000000000002
1646004724906.7207,4.385241105134938e+27,1.0000104169285793
476331225887.8511,2.616610006135434e+26,1.0000006215630772
308816551561.8295,1.2338957050572818e+26,1.000000293105969
17802658.347550195,4.746214081572014e+17,1.000000000000001
10890177.067688556,1.5160684754244125e+17,1.0000000000000004
10575907.226688502,1.462765972927335e+17,1.0000000000000002
61694951908.91216,5.576837115000081e+24,1.0000000132475073
318099881853.63727,1.2902056438904722e+26,1.0000003064821232
16323197.844848698,3.161634860624908e+17,1.0000000000000007
5341614625376.143,3.6445697793675417e+28,1.0000865749959542
4935712326068.498,3.108270873217872e+28,1.0000738354742986
255688978870.7056,8.563743148299962e+25,1.000000203427585
351992276678.83124,1.5984258117622306e+26,1.0000003796983363
120039615971821.66,1.9752375501551158e+31,1.046920814599733
404341218821.98413,2.0911245888750035e+26,1.0000004967365526
78141386046.63667,7.770030811370779e+24,1.0000000184573332
4025352.982706016,1.5186257211667916e+16,1.0
45245717.93280745,1.568325801139487e+18,1.0000000000000038
10394837.41053398,1.3709937371425762e+17,1.0000000000000002
11529650.846950136,1.550050266386425e+17,1.0000000000000004
81500269.46093218,1.2745683831793908e+19,1.0000000000000302
26313327.750171583,4.7510964665866554e+17,1.000000000000001
14621174.87553594,3.0361760797780314e+17,1.0000000000000007
3246524529741.1807,1.3479537148297425e+28,1.0000320199898678
605037537327.4313,4.664615033463144e+26,1.000001108056786
1658250471473.8806,3.501062658994554e+27,1.0000083166053577
231442085.2748092,6.552987782340269e+19,1.0000000000001557
110895329909.06691,5.800005776230548e+24,1.0000000137776337
14785093.4945769,3.7098503767166925e+17,1.0000000000000009
8725840.259595565,9.136286060000994e+16,1.0000000000000002
14278673.948050171,3.1284908921668474e+17,1.0000000000000007
3652484.4911602205,1.0579117177186938e+16,1.0
116346919622.15164,3.461912153653955e+25,1.0000000822360522
1560404681020.8604,3.2146868505624446e+27,1.0000076363334476
12411164.600392314,1.9768535298745094e+17,1.0000000000000004
1088018915.9090426,9.29967461578655e+20,1.0000000000022091
585964448682.0404,4.582309545262895e+26,1.0000010885055146
35921208.54931751,8.279203786585366e+17,1.000000000000002
8246620.271204404,8.833786455860467e+16,1.0000000000000002
284435940719.83734,1.0432937662027377e+26,1.0000002478293983
392360516176.8149,1.969460513157797e+26,1.0000004678358387
985720741231.0669,1.3645957997863133e+27,1.0000032415314564
2269727122.2751355,3.4337213290910843e+21,1.0000000000081566
166151662049.3298,3.633918438899643e+25,1.0000000863219785
21137217432.160103,5.720117158909992e+23,1.0000000013587862
533087419504.7624,3.760533884599782e+26,1.000000893296673
498639058243.885,3.158902483328e+26,1.0000007503820376
318753443000.1837,1.336672712892898e+26,1.000000317520151
17817398.216186132,4.644305546863995e+17,1.000000000000001
9722270.765182208,9.64413928719648e+16,1.0000000000000002
695484609410.8568,6.1392736859909665e+26,1.0000014583548311
369760621498.35474,1.828125306071978e+26,1.0000004342623425
21689208.748618536,5.955668256024338e+17,1.0000000000000013
10971992.31440047,1.5386007570691994e+17,1.0000000000000004
6885404.59559313,6.520740329925172e+16,1.0000000000000002
385485949.12149423,1.706804309974134e+20,1.0000000000004055
1775096219945.741,4.033961532369548e+27,1.0000095824809097
10068012.29375514,1.2003937863952762e+17,1.0000000000000002
15748483.257446822,3.127345929998001e+17,1.0000000000000007
147801318671.35052,2.4785408325504827e+25,1.0000000588765412
939238872402.9845,1.1214201725179182e+27,1.0000026638794912
18641007.407153223,3.52013227287533e+17,1.0000000000000009
16233696.309268672,3.34506452199136e+17,1.0000000000000009
13631836.295331592,3.1737035683878784e+17,1.0000000000000007
41807947.59464519,2.337870066427094e+18,1.0000000000000056
9398530.037819592,1.1616308617170411e+17,1.0000000000000002
6245888.172390791,5.015527201958707e+16,1.0
2241266084931.6304,6.543558986272596e+27,1.0000155439085285
94028358.41160195,1.8043793437752926e+19,1.0000000000000429
986623498054.405,1.241471861318947e+27,1.0000029490564835
3325433373255.7393,1.4140263999217645e+28,1.0000335895146104
77440156323.74007,7.652981934353505e+24,1.0000000181792892
5415321024129.747,3.7478387568141334e+28,1.0000890281006678
1543860851676.6106,3.0651537890074954e+27,1.0000072811248775
5383368541422.126,3.701475360047573e+28,1.0000879267605562
14775087.635558043,2.904350997568325e+17,1.0000000000000007
1630878887224.1375,3.3947931408612506e+27,1.0000080641672469
394696253743.5284,1.9790430615160937e+26,1.0000004701121268
9586657.934433354,1.163474893019083e+17,1.0000000000000002
10459140.812522553,1.4670781355910566e+17,1.0000000000000002
7605829618.554085,3.7172441963673757e+22,1.0000000000883014
30343779.889365185,1.3482627060724442e+18,1.000000000000003
24367108.573827278,9.040338376347176e+17,1.0000000000000022
9630552.546532836,1.201232717096126e+17,1.0000000000000002
764502406720.7738,7.46013835809937e+26,1.0000017721198584
4565659.400510051,2.673720915217082e+16,1.0
12991085.514736302,2.2909547393227958e+17,1.0000000000000004
871429585362.5759,1.0647185694018003e+27,1.00000252918757
258590222021.68716,8.586989996863217e+25,1.0000002039798026
533975071221.14307,3.647329424116753e+26,1.0000008664054998
29605704.903022263,1.1092819862626982e+18,1.0000000000000027
38466209404.7416,2.143979807604934e+24,1.0000000050929205
2071067902784.974,5.583037187415176e+27,1.0000132622353577
12565007.099453274,2.1249256026867722e+17,1.0000000000000004
27748286.180568855,1.182372990254077e+18,1.0000000000000029
40941649092.32878,2.1508920877368048e+24,1.0000000051093403
6789362.03284823,5.725875360671933e+16,1.0000000000000002
25981204.42036487,1.1469833368560804e+18,1.0000000000000027
18026083.501656573,4.879107198129042e+17,1.000000000000001
865953906594.8353,9.590089331738045e+26,1.0000022780794315
11369642.386576602,1.3232910067048933e+17,1.0000000000000002
14830729.63410899,2.7448869426282227e+17,1.0000000000000007
11966243.004158305,1.78512484153147e+17,1.0000000000000004
2608768258449.1255,8.64965974765762e+27,1.0000205468492303
11148210.745304564,1.69351967741077e+17,1.0000000000000004
335974753223.0817,1.4404413449088744e+26,1.0000003421698889
13274204.470909275,2.3427662597149245e+17,1.0000000000000004
347202370264.9079,1.5310528250935558e+26,1.0000003636942085
22807821.8332958,6.403056493756902e+17,1.0000000000000016
9006943.050284807,8.924761817994829e+16,1.0000000000000002
303062579689.76514,1.1679136838358645e+26,1.0000002774322583
23652942.75047022,7.847025210190415e+17,1.0000000000000018
4937316.535190164,3.0989815862442656e+16,1.0
23633722.193641588,7.706552678426683e+17,1.0000000000000018
20497715.364585456,5.602492241185589e+17,1.0000000000000013
13893332.134935433,2.3966154244620675e+17,1.0000000000000004
6570276.054019218,5.431747014122077e+16,1.0000000000000002
17062791.30359152,3.7791171072201504e+17,1.0000000000000009
734310389637.0188,6.873658950727828e+26,1.000001632804506
7286743.32243098,4.947503136658328e+16,1.0
681712961698.0171,5.940364109841698e+26,1.0000014111048214
11829648.941297382,1.946981680900588e+17,1.0000000000000004
641783327.2127348,8.263994914101638e+20,1.000000000001963
1816517081962476.8,3.788753051933843e+33,10.0
14665441.718096267,2.5872113686010762e+17,1.0000000000000007
67573436688.444145,5.831034039972614e+24,1.0000000138513399
3185382489.194914,6.421946023161329e+21,1.000000000015255
68265126777.78916,5.941763911745867e+24,1.0000000141143734
